# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1416329064;-1;19.80;0.00;3.26;0.01;0.00;76.94
axle;60;1416329064;0;11.94;0.00;1.29;0.02;0.00;86.76
axle;60;1416329064;1;23.95;0.00;4.75;0.02;0.00;71.28
axle;60;1416329064;2;28.17;0.00;4.33;0.00;0.00;67.50
axle;60;1416329064;3;20.38;0.00;4.30;0.00;0.00;75.32
axle;60;1416329064;4;14.04;0.00;1.85;0.00;0.00;84.11
axle;60;1416329064;5;9.68;0.00;1.72;0.00;0.00;88.60
axle;60;1416329064;6;5.84;0.00;3.49;0.00;0.00;90.67
axle;60;1416329064;7;12.76;0.00;3.49;0.00;0.00;83.75
axle;60;1416329064;8;19.85;0.00;3.23;0.02;0.00;76.90
axle;60;1416329064;9;14.74;0.00;1.89;0.02;0.00;83.36
axle;60;1416329064;10;22.24;0.00;1.89;0.00;0.00;75.87
axle;60;1416329064;11;10.92;0.00;2.49;0.00;0.00;86.59
axle;60;1416329064;12;38.46;0.00;4.72;0.00;0.00;56.82
axle;60;1416329064;13;33.37;0.00;5.20;0.00;0.00;61.42
axle;60;1416329064;14;19.28;0.00;3.42;0.00;0.00;77.30
axle;60;1416329064;15;30.96;0.00;4.08;0.03;0.00;64.92
axle;60;1416329124;-1;10.13;0.00;1.83;0.00;0.00;88.04
axle;60;1416329124;0;35.04;0.00;6.29;0.00;0.00;58.66
axle;60;1416329124;1;29.27;0.00;1.23;0.00;0.00;69.50
axle;60;1416329124;2;13.97;0.00;1.70;0.00;0.00;84.32
axle;60;1416329124;3;7.48;0.00;1.69;0.00;0.00;90.83
axle;60;1416329124;4;3.57;0.00;1.59;0.00;0.00;94.84
axle;60;1416329124;5;5.13;0.00;1.88;0.00;0.00;92.99
axle;60;1416329124;6;0.32;0.00;0.85;0.00;0.00;98.83
axle;60;1416329124;7;0.40;0.00;0.88;0.00;0.00;98.72
axle;60;1416329124;8;13.12;0.00;3.21;0.00;0.00;83.67
axle;60;1416329124;9;11.30;0.00;3.49;0.00;0.00;85.21
axle;60;1416329124;10;14.95;0.00;1.70;0.00;0.00;83.35
axle;60;1416329124;11;27.22;0.00;2.52;0.00;0.00;70.26
axle;60;1416329124;12;0.08;0.00;1.07;0.00;0.00;98.85
axle;60;1416329124;13;0.08;0.00;0.75;0.00;0.00;99.16
axle;60;1416329124;14;0.05;0.00;0.15;0.00;0.00;99.80
axle;60;1416329124;15;0.03;0.00;0.23;0.00;0.00;99.73
axle;60;1416329184;-1;5.74;0.00;1.42;0.00;0.00;92.84
axle;60;1416329184;0;0.27;0.00;1.32;0.00;0.00;98.41
axle;60;1416329184;1;0.25;0.00;1.25;0.00;0.00;98.50
axle;60;1416329184;2;0.35;0.00;0.77;0.00;0.00;98.88
