Linux 3.0.101-0.15-default (axle) 	11/18/2014 	_x86_64_

06:07:26 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:08:26 PM     all     76.91      0.00     18.05      0.02      0.00      5.02
06:09:26 PM     all     69.72      0.00     18.72      0.00      0.00     11.55
06:10:26 PM     all     64.38      0.00     20.60      0.00      0.00     15.01
06:11:26 PM     all     76.96      0.00     21.56      0.00      0.00      1.48
06:12:26 PM     all     78.42      0.00     19.14      0.00      0.00      2.44
06:13:26 PM     all     73.82      0.00     23.18      0.00      0.00      3.01
06:14:26 PM     all     72.01      0.00     24.41      0.00      0.00      3.58
06:15:26 PM     all     75.00      0.00     22.47      0.00      0.00      2.53
06:16:26 PM     all     76.05      0.00     19.78      0.00      0.00      4.17
06:17:26 PM     all     74.48      0.00     21.46      0.00      0.00      4.06
06:18:26 PM     all     79.05      0.00     18.24      0.00      0.00      2.70
06:19:26 PM     all     45.57      0.00     15.97      0.00      0.00     38.46
06:20:26 PM     all      6.65      0.00      1.82      0.00      0.00     91.53
06:21:26 PM     all      5.19      0.00      1.73      0.00      0.00     93.08
06:22:26 PM     all      5.53      0.00      1.32      0.00      0.00     93.15
06:23:26 PM     all      5.50      0.00      1.40      0.00      0.00     93.10
06:24:26 PM     all      4.87      0.00      1.61      0.00      0.00     93.51
